844044,Old Gramophone's Ghostly Tones,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,9,130
841977,What I've Never Lost,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,84,138
841677,Viikinki,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9713.0,0.0,3885.2,16640984.818181818,340000,0,87,119
839279,Le grand vert,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,13,124
835094,Trapped in the Volcano,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,46,119
826920,The Hotel,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,2367551.0,2070.0,0.0,0,0,113,138
823411,The Night My Brother Disappeared,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,68,139
819165,Adieu Godard,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,83,144
805711,A Distant Thud In The Jungle,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,85,125
797825,Mission Everest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,126,115
796385,Mystic Shrine Maiden,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,12478.0,0.0,0,0,0,0,72,115
788947,A Letter from Helga,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,112,144
762640,The Hopewell Haunting,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,34704.5,15237865.142857144,0,0,83,131
758955,V. Silvestrov,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,140,117
743202,Matto Ki Saikil,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,4117693.25,0.0,0.0,0,0,0,95,130
742734,Vestige,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,15949854.0,0,0,76,124
740544,Drag Industria Argentina,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,16,142
724610,The Treatment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,9,124
713523,That Feeling...,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,19,138
706066,Homeless,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2174.0,0.0,0,0.0,0,0,82,131
633825,Love at Teenage,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,61245.75,0,0,2,122
621693,Swan Lake,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,30081.0,0.0,0.0,0,0,108,131
610343,The Parent,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32653.75,2952.0,2952.0,0,0,0,114,124
528731,Lee Fields: Faithful Man,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0,0,81,115
1078238,Libre,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,12,0,3,141
1078144,Heartbeat of a Nation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5340.444444444444,0.0,0,0,20,121
1078130,God's Own Troglodyte,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0,0,25,137
1078048,Stop Cop City,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,41218.0,0,0,0,42,134
436270,Black Adam,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,351640932.892556,3968450.611111111,57156628.10344828,271713600.28,200000000,389000000,125,97
676547,Prey for the Devil,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,29510878.971978556,1987902.3333333333,14061763.0,45177430.0,0,37655699,93,93
1024546,Detective Knight: Rogue,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16052349.717592591,47989.0,68348.0,25607281.055555556,0,0,105,95
663712,Terrifier 2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,115835.11111111111,55296.0,0.0,1455026.2459016393,250000,12400000,138,110
988233,Hex,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0,22567713.333333332,0,0,88,84
49046,All Quiet on the Western Front,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,822192.8333333334,12040186.431818182,0,0,147,88
732459,Blade of the 47 Ronin,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,888128.1428571428,348290.0,38698.88888888889,24589726.230769232,0,0,106,91
830784,"Lyle, Lyle, Crocodile",False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,75937246.61864972,32425266.0,43118159.0,30248101.92857143,50000000,79761937,106,109
855440,Polar,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0,0,76,90
760204,The Lair,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10565098.0454023,10298706.0,4148579.5,26806821.888888888,0,0,93,88
979924,On the Line,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,857572.3571428572,726063.0,0.0,35487635.615384616,0,0,104,85
675054,MexZombies,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6968214.5,2034504.0,0.0,397920.25,0,0,93,90
848058,Piggy,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2657442.188034188,99093.0,63905.42857142857,568511.5789473684,2400000,380512,100,109
1027385,Dangerous Game: The Legacy Murders,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,1097887.0,9952956.25,23022882.230769232,0,0,0,95
851644,20th Century Girl,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,30736633.0,0.0,30736633.0,686117.7222222222,119,0,119,110
779782,The School for Good and Evil,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,51505995.5,55191683.0,53640269.14285714,155069021.6875,0,0,146,97
1024530,Grimcutty,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11839892.0,0,0,101,106
674324,The Banshees of Inisherin,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42428093.35909091,8346091.6,9309347.857142856,64323182.5882353,200000,19826461,114,95
944864,The Takeover,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,16201.833333333334,0.0,10311935.388888888,0,0,87,84
616820,Halloween Ends,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,38506183.98622951,6603264.0,23397021.25,45996689.34210526,20000000,103000000,111,104
994441,Summit Fever,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2148813.448572343,298208.0,287995.4117647059,70822012.0,0,0,115,103
848112,The Kings of the World,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1894685.3240740742,0.0,1062704.3333333333,0.0,0,0,111,103
860854,Bromates,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69657.04166666667,0.0,23545.0,27013575.092592593,0,0,97,109
884363,Togo,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,95,111
