507938,Reawakened,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.0,0,5589141.857142857,0,0,94,1001
472853,The Woodsman,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,998
453954,Long Echo,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,87,1006
442794,489 Years,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,11,1011
693158,Proximity,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10667.0,10667.0,0,7578419.666666667,0,0,119,984
710692,Aunt's Temptation 3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,71,977
711642,Bosomy Backhouse Girl,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,64,972
636879,A Nun's Curse,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,3597.0,1798.5,11652965.92857143,0,0,73,987
707610,Bosomy Mom,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,69,993
618344,Justice League Dark: Apokolips War,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,136282.5,69236737.5,0,0,90,994
582596,The Wrong Missy,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30834441.916666668,0.0,36633184.85714286,99216045.66666667,0,0,90,986
635237,Arthur & Merlin: Knights of Camelot,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,61251.0,2172440.2,65202714.0,0,0,91,971
700267,Wife for Rent,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,74,985
747321,On Your Six: Thirty Years of Top Gun,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,281475294.0,0,0,30,980
711978,Bosomy Mom 2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,69,972
715287,Stepmom's Desire,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,78,970
673175,Have a Good Trip: Adventures in Psychedelics,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,68101235.51515152,0,0,85,988
508330,Awoken,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,133222.5,54711.0,193472.4,7377640.5625,0,0,87,992
691812,Blood and Money,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,46330983.2,475000,0,89,984
545237,The Nest,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8364701.440307392,1360712.0,4696581.733333333,36017344.5625,0,1200000,107,991
576156,The Lovebirds,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,80557012.63823529,802849.0,12668632.1875,39107889.02941176,0,0,87,977
689723,Dangerous Lies,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,2995817.0,1400446.875,20806574.625,0,0,96,969
631939,The Legion,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,21880008.7,0,0,96,991
696374,Gabriel's Inferno,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,284409.0,94803.0,11367450.333333334,0,0,122,970
699280,Becoming,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25372.875,0.0,4913832.875,51220255.2,0,0,89,993
708990,An Oversized Woman,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,64,991
620883,Intuition,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,347269.0,0,24793.8,0,0,116,971
560204,Arkansas,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,597360.3195970696,21855.4,642486.5238095238,58134519.35,0,0,115,994
703120,Fox in Fuso,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0.0,0,0,90,989
591629,Lady Driver,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,153818.24242424243,0.0,105804.125,21360652.0,0,0,104,997
647785,Debt Collectors,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,22333.0,2600412.6,32171646.5,0,0,97,970
596053,Max Winslow and The House of Secrets,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,75801.66666666667,18179.0,27640.333333333332,57677309.5,0,0,98,970
623666,Young Hunter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1992.0,1585.5,2394.4545454545455,0,0,101,971
513268,Body Cam,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,15695252.0625,0.0,20671835.75,74498126.88235295,0,0,96,980
922154,"The Witcher Bestiary Season 1, Part 1",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11,989
704440,Pizza Dare 2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,67,977
705559,My Mother's Lovers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,22,970
